"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_ids","external_gene_names","gene_biotype","entrezgene_id","external_gene_name","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id","mmusculus_homolog_ensembl_genes","mmusculus_homolog_associated_gene_names","mmusculus_homolog_perc_ids","hsapiens_homolog_ensembl_genes","hsapiens_homolog_associated_gene_names","hsapiens_homolog_perc_ids","mmusculus_entrezgene_ids","mmusculus_entrezgene_id","hsapiens_entrezgene_ids","hsapiens_entrezgene_id"
"74","ENSMOCG00000019047",600.70498758405,0.272221775447015,0.0383740243702405,8.12227781940453e-14,1.21596887264883e-11,"101984161","Sh3bp5","protein_coding",101984161,"Sh3bp5","ENSMUSG00000021892","Sh3bp5","ortholog_one2one",94.3231,"ENSG00000131370","SH3BP5","ortholog_one2one",91.4847,NA,NA,NA,NA,NA,NA,"24056",24056,"9467",9467
"75","ENSMOCG00000017020",542.561618690342,-0.319776615060049,0.0460403900269343,9.10616762094692e-14,1.34811752646108e-11,"101993491","Tbkbp1","protein_coding",101993491,"Tbkbp1","ENSMUSG00000038517","Tbkbp1","ortholog_one2one",96.5742,"ENSG00000198933","TBKBP1","ortholog_one2one",93.1485,NA,NA,NA,NA,NA,NA,"73174",73174,"9755",9755
"76","ENSMOCG00000014883",208.760681835072,0.731565786895789,0.103680744248618,9.27754736887912e-14,1.35839605651588e-11,"101998102","Mlip","protein_coding",101998102,"Mlip","ENSMUSG00000032355","Mlip","ortholog_one2one",81.1594,"ENSG00000146147","MLIP","ortholog_one2one",71.2215,NA,NA,NA,NA,NA,NA,"69642",69642,"90523, 101927189",90523
"77","ENSMOCG00000019081",2065.9747913408,0.282640996085916,0.0402135694963519,1.07931044784607e-13,1.56312308772838e-11,"101991872","Cacna1e","protein_coding",101991872,"Cacna1e","ENSMUSG00000004110","Cacna1e","ortholog_one2one",96.742,"ENSG00000198216","CACNA1E","ortholog_one2one",95.656,NA,NA,NA,NA,NA,NA,"12290",12290,"777",777
"78","ENSMOCG00000022869",2469.08858730236,0.318751032834451,0.0460921134658245,1.15034695599578e-13,1.63055562145615e-11,"101986595","Snca","protein_coding",101986595,"Snca","ENSMUSG00000025889","Snca","ortholog_one2one",99.2857,"ENSG00000145335","SNCA","ortholog_one2one",95,NA,NA,NA,NA,NA,NA,"20617",20617,"6622",6622
"79","ENSMOCG00000007772",197.208241720755,-0.478871187249718,0.0721468078405796,1.2181259325339e-13,1.70536745797665e-11,"101984170","Itga3","protein_coding",101984170,"Itga3","ENSMUSG00000001507","Itga3","ortholog_one2one",91.2464,"ENSG00000005884","ITGA3","ortholog_one2one",87.4405,NA,NA,NA,NA,NA,NA,"16400",16400,"3675",3675
"80","ENSMOCG00000019201",788.6248886923,-0.588090643185506,0.0862752931836473,1.2287246770171e-13,1.70536745797665e-11,"101997198","Vamp1","protein_coding",101997198,"Vamp1","ENSMUSG00000030337","Vamp1","ortholog_one2one",94.0678,"ENSG00000139190","VAMP1","ortholog_one2one",97.4576,NA,NA,NA,NA,NA,NA,"22317, 78668",22317,"6843",6843
"81","ENSMOCG00000007372",140.645181927319,0.786542502788314,0.112024689098447,1.29595077925278e-13,1.78012867863546e-11,"101998657","Tecta","protein_coding",101998657,"Tecta","ENSMUSG00000037705","Tecta","ortholog_one2one",98.423,"ENSG00000109927","TECTA","ortholog_one2one",96.0111,NA,NA,NA,NA,NA,NA,"21683",21683,"7007, 116804918",7007
"82","ENSMOCG00000000889",389.743678299279,-0.610708742175605,0.0891701175099965,1.33630281730626e-13,1.81682640181517e-11,"101983268","Tac2","protein_coding",101983268,"Tac2","ENSMUSG00000025400","Tac2","ortholog_one2one",79.8319,"ENSG00000166863","TAC3","ortholog_one2one",60.5042,NA,NA,NA,NA,NA,NA,"21334",21334,"6866",6866
"83","ENSMOCG00000022450",132.161361150201,-0.878418226405294,0.12591443777327,1.37694993706454e-13,1.83951802639161e-11,"101998127","Vwa3a","protein_coding",101998127,"Vwa3a","ENSMUSG00000030889","Vwa3a","ortholog_one2one",81.7391,"ENSG00000175267","VWA3A","ortholog_one2one",73.5652,NA,NA,NA,NA,NA,NA,"233813",233813,"146177",146177
"84","ENSMOCG00000021066",2497.13191499997,0.251448387685474,0.0356086048703499,1.38060494325399e-13,1.83951802639161e-11,"101986394","Cracdl","protein_coding",101986394,"Cracdl","ENSMUSG00000026090","Cracdl","ortholog_one2one",79.8148,"ENSG00000196872","CRACDL","ortholog_one2one",56.2963,NA,NA,NA,NA,NA,NA,"72097",72097,"343990",343990
"85","ENSMOCG00000022659",253.793516288177,-0.851667483667382,0.121952967894892,1.47005328133429e-13,1.93930593272258e-11,"101987554","Elfn1","protein_coding",101987554,"Elfn1","ENSMUSG00000048988","Elfn1","ortholog_one2one",96.6265,"ENSG00000225968","ELFN1","ortholog_one2one",87.7108,NA,NA,NA,NA,NA,NA,"243312",243312,"392617",392617
"86","ENSMOCG00000013860",27.8684547651074,-5.48173007380334,0.761800542042886,1.68090265022076e-13,2.19572028544524e-11,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","ENSMOCG00000012580",167.671833307778,-0.455024569443789,0.0693963694501055,2.00125092577384e-13,2.58880265388453e-11,"101996732","Cand2","protein_coding",101996732,"Cand2","ENSMUSG00000030319","Cand2","ortholog_one2one",95.3884,"ENSG00000144712","CAND2","ortholog_one2one",91.2621,NA,NA,NA,NA,NA,NA,"67088",67088,"23066",23066
"88","ENSMOCG00000000362",1251.91880396568,0.255223491740973,0.0365191888864884,2.20373736818029e-13,2.82332660515713e-11,"102002657","Dmxl1","protein_coding",102002657,"Dmxl1","ENSMUSG00000037416","Dmxl1","ortholog_one2one",92.0515,"ENSG00000172869","DMXL1","ortholog_one2one",90.0066,NA,NA,NA,NA,NA,NA,"240283",240283,"1657",1657
"89","ENSMOCG00000006434",1101.34217130198,0.298601611329672,0.0435139298719798,2.55005062187414e-13,3.17540883045337e-11,"101988288","Ppp4r4","protein_coding",101988288,"Ppp4r4","ENSMUSG00000021209","Ppp4r4","ortholog_one2one",94.7368,"ENSG00000119698","PPP4R4","ortholog_one2one",91.6476,NA,NA,NA,NA,NA,NA,"74521",74521,"57718",57718
"90","ENSMOCG00000001420",465.571907892961,0.289500940648527,0.042029610740041,2.54932852076755e-13,3.17540883045337e-11,"101988386","Lrtm2","protein_coding",101988386,"Lrtm2","ENSMUSG00000055003","Lrtm2","ortholog_one2one",96.2162,"ENSG00000166159","LRTM2","ortholog_one2one",90.5405,NA,NA,NA,NA,NA,NA,"211187",211187,"654429",654429
"91","ENSMOCG00000005135",33.77186575103,0.946956888299646,0.138953583705213,2.74886897335792e-13,3.39128983342786e-11,"101985398","Acpp","protein_coding",101985398,"Acpp","ENSMUSG00000032561","Acpp","ortholog_one2one",87.4699,"ENSG00000014257","ACP3","ortholog_one2one",75.4217,NA,NA,NA,NA,NA,NA,"56318",56318,"55",55
"92","ENSMOCG00000004219",569.069145717055,-0.425703623501379,0.0654452663238987,3.18216130714127e-13,3.8898272712248e-11,"101982188","Ttyh2","protein_coding",101982188,"Ttyh2","ENSMUSG00000034714","Ttyh2","ortholog_one2one",93.609,"ENSG00000141540","TTYH2","ortholog_one2one",83.2707,NA,NA,NA,NA,NA,NA,"117160",117160,"94015",94015
"93","ENSMOCG00000018809",1015.25873453795,0.263988094958102,0.0381824882102512,3.2987507858118e-13,3.99568686092332e-11,"101993475","Dennd11","protein_coding",101993475,"Dennd11","ENSMUSG00000037172","Dennd11","ortholog_one2one",98.9011,"ENSG00000257093","DENND11","ortholog_one2one",96.7033,NA,NA,NA,NA,NA,NA,"243780",243780,"57189",57189
"94","ENSMOCG00000010553",636.658293431081,-0.29269923636752,0.042991219468044,4.16177384921183e-13,4.99562835737823e-11,"101992834","Aifm3","protein_coding",101992834,"Aifm3","ENSMUSG00000022763","Aifm3","ortholog_one2one",98.5124,"ENSG00000183773","AIFM3","ortholog_one2one",96.1983,NA,NA,NA,NA,NA,NA,"72168",72168,"150209",150209
"95","ENSMOCG00000009992",150.529353010102,-0.582805343815737,0.0880785410110125,4.33182822108278e-13,5.15332850158098e-11,"101997095","Ankrd6","protein_coding",101997095,"Ankrd6","ENSMUSG00000040183","Ankrd6","ortholog_one2one",92.5035,"ENSG00000135299","ANKRD6","ortholog_one2one",85.1485,NA,NA,NA,NA,NA,NA,"140577",140577,"22881",22881
"96","ENSMOCG00000020252",122.13611572282,0.813836199860345,0.119730298618966,5.77728804342749e-13,6.81208724695822e-11,"101985388","Micall2","protein_coding",101985388,"Micall2","ENSMUSG00000036718","Micall2","ortholog_one2one",74.7379,"ENSG00000164877","MICALL2","ortholog_one2one",53.7736,NA,NA,NA,NA,NA,NA,"231830",231830,"79778",79778
"97","ENSMOCG00000001238",59.252438073422,-6.46444641968257,0.929644517420537,6.44442039151874e-13,7.41288397767816e-11,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","ENSMOCG00000016241",8.18435126289898,3.03303091935147,0.478839816767237,6.43863469318619e-13,7.41288397767816e-11,"102001657","Epgn","protein_coding",102001657,"Epgn","ENSMUSG00000035020","Epgn","ortholog_one2one",84.5161,"ENSG00000182585","EPGN","ortholog_one2one",75.4839,NA,NA,NA,NA,NA,NA,"71920",71920,"255324",255324
"99","ENSMOCG00000021978",2503.98164973904,0.391338186186651,0.0606232480487711,6.48472491216585e-13,7.41288397767816e-11,"101996070","Ano3","protein_coding",101996070,"Ano3","ENSMUSG00000074968","Ano3","ortholog_one2one",98.1651,"ENSG00000134343","ANO3","ortholog_one2one",94.0877,NA,NA,NA,NA,NA,NA,"228432",228432,"63982",63982
"100","ENSMOCG00000020214",707.6413972485,0.337516948213021,0.05113182535367,6.68042033250232e-13,7.54321360256448e-11,"101993354","Epha7","protein_coding",101993354,"Epha7","ENSMUSG00000028289","Epha7","ortholog_one2one",98.998,"ENSG00000135333","EPHA7","ortholog_one2one",98.6974,NA,NA,NA,NA,NA,NA,"13841",13841,"2045",2045
"101","ENSMOCG00000011597",80.2250141613611,-0.657931106146728,0.0984148128854469,6.75872901669589e-13,7.56750465701311e-11,"102000152","Alpl","protein_coding",102000152,"Alpl","ENSMUSG00000028766","Alpl","ortholog_one2one",95.4198,"ENSG00000162551","ALPL","ortholog_one2one",91.0305,NA,NA,NA,NA,NA,NA,"11647",11647,"249",249
"102","ENSMOCG00000017841",176.283260594318,-0.521260563940417,0.0812716945586922,7.62134359469304e-13,8.39229603766033e-11,"102002199","Arhgef37","protein_coding",102002199,"Arhgef37","ENSMUSG00000045094","Arhgef37","ortholog_one2one",87.8698,"ENSG00000183111","ARHGEF37","ortholog_one2one",80.7692,NA,NA,NA,NA,NA,NA,"328967",328967,"389337",389337
"103","ENSMOCG00000017301",232.088979752257,-0.415280650562274,0.0650490966023635,7.77826955251086e-13,8.49489045226677e-11,"101990908","Arhgef28","protein_coding",101990908,"Arhgef28","ENSMUSG00000021662","Arhgef28","ortholog_one2one",88.8624,"ENSG00000214944","ARHGEF28","ortholog_one2one",79.7498,NA,NA,NA,NA,NA,NA,"110596",110596,"64283",64283
"104","ENSMOCG00000010940",8751.42419507829,0.25196321245704,0.0372423678481485,1.07688664430186e-12,1.15713206844178e-10,"101992409","Phactr1","protein_coding",101992409,"Phactr1","ENSMUSG00000054728","Phactr1","ortholog_one2one",97.8428,"ENSG00000112137","PHACTR1","ortholog_one2one",86.4407,NA,NA,NA,NA,NA,NA,"218194",218194,"221692",221692
"105","ENSMOCG00000006730",549.511990074439,0.337672768282649,0.0517863025254134,1.14047457820983e-12,1.21565466240542e-10,"101995770","Tmod1","protein_coding",101995770,"Tmod1","ENSMUSG00000028328","Tmod1","ortholog_one2one",98.6072,"ENSG00000136842","TMOD1","ortholog_one2one",96.1003,NA,NA,NA,NA,NA,NA,"21916",21916,"7111",7111
"106","ENSMOCG00000015544",210.939250760963,0.721088805960528,0.108161694512259,1.19796212053695e-12,1.26679740428843e-10,"101993756","Pdzrn3","protein_coding",101993756,"Pdzrn3","ENSMUSG00000035357","Pdzrn3","ortholog_one2one",98.3067,"ENSG00000121440","PDZRN3","ortholog_one2one",95.2023,NA,NA,NA,NA,NA,NA,"55983",55983,"23024",23024
"107","ENSMOCG00000011021",3083.93765577155,0.277795101672163,0.0415103486712766,1.20971666097876e-12,1.26915470794338e-10,"101994616","Gucy1b1","protein_coding",101994616,"Gucy1b1","ENSMUSG00000028005","Gucy1b1","ortholog_one2one",97.5845,"ENSG00000061918","GUCY1B1","ortholog_one2one",98.2287,NA,NA,NA,NA,NA,NA,"54195",54195,"2983",2983
"108","ENSMOCG00000021415",137.545095409393,-0.642301557900905,0.0985472280700464,1.69689374040145e-12,1.73918555362376e-10,"101979864","Cyp4x1","protein_coding",101979864,"Cyp4x1","ENSMUSG00000047155","Cyp4x1","ortholog_one2one",90.9091,"ENSG00000186377","CYP4X1","ortholog_one2one",71.9368,NA,NA,NA,NA,NA,NA,"81906",81906,"260293",260293
"109","ENSMOCG00000019986",32.0134611677296,-1.12067871595425,0.177861077447644,1.83444639998325e-12,1.85167907828613e-10,"101993862","Sh3tc1","protein_coding",101993862,"Sh3tc1","ENSMUSG00000036553","Sh3tc1","ortholog_one2one",89.9479,"ENSG00000125089","SH3TC1","ortholog_one2one",72.4497,NA,NA,NA,NA,NA,NA,"231147",231147,"54436",54436
"110","ENSMOCG00000018490",2069.11911328394,0.258233093487191,0.0386986633320811,1.86106636892238e-12,1.86442468417457e-10,"101981065","Smad3","protein_coding",101981065,"Smad3","ENSMUSG00000032402","Smad3","ortholog_one2one",100,"ENSG00000166949","SMAD3","ortholog_one2one",100,NA,NA,NA,NA,NA,NA,"17127",17127,"4088",4088
"111","ENSMOCG00000001493",129.286134093516,-0.611815913039668,0.094919084086947,1.89576081016044e-12,1.88500873392371e-10,"101992631","Psph","protein_coding",101992631,"Psph","ENSMUSG00000029446","Psph","ortholog_one2one",96.4444,"ENSG00000146733","PSPH","ortholog_one2one",92,NA,NA,NA,NA,NA,NA,"100678",100678,"5723",5723
"112","ENSMOCG00000017138",731.352977356629,0.269935943552449,0.040695240095602,2.0489358094729e-12,2.02222375743829e-10,"101998507","Kcnq3","protein_coding",101998507,"Kcnq3","ENSMUSG00000056258","Kcnq3","ortholog_one2one",98.3963,"ENSG00000184156","KCNQ3","ortholog_one2one",95.5326,NA,NA,NA,NA,NA,NA,"110862",110862,"3786",3786
"113","ENSMOCG00000021840",976.895582723742,0.33847626004025,0.0527651931009833,2.2534149363172e-12,2.19156938770003e-10,"101997361","Camk4","protein_coding",101997361,"Camk4","ENSMUSG00000038128","Camk4","ortholog_one2one",82.8704,"ENSG00000152495","CAMK4","ortholog_one2one",81.0185,NA,NA,NA,NA,NA,NA,"12326",12326,"814",814
"114","ENSMOCG00000012241",35.590524076477,-1.06596713283034,0.168239303169647,2.40996012223106e-12,2.32683396149324e-10,"101988527","Fads6","protein_coding",101988527,"Fads6","ENSMUSG00000044788","Fads6","ortholog_one2one",88.8889,"ENSG00000172782","FADS6","ortholog_one2one",79.8246,NA,NA,NA,NA,NA,NA,"328035",328035,"283985",283985
"115","ENSMOCG00000019874",181.764715103438,-0.517078689338317,0.0831382828522596,2.5615907162122e-12,2.45544134552599e-10,"101990699","Cdr2l","protein_coding",101990699,"Cdr2l","ENSMUSG00000050910","Cdr2l","ortholog_one2one",97.4194,"ENSG00000109089","CDR2L","ortholog_one2one",93.7634,NA,NA,NA,NA,NA,NA,"237988",237988,"30850",30850
"116","ENSMOCG00000022468",1445.28431351393,0.294939429755967,0.0451894940725008,2.66375534600651e-12,2.5351340164422e-10,"101994537","Cacnb4","protein_coding",101994537,"Cacnb4","ENSMUSG00000017412","Cacnb4","ortholog_one2one",99.0366,"ENSG00000182389","CACNB4","ortholog_one2one",98.4586,NA,NA,NA,NA,NA,NA,"12298",12298,"785",785
"117","ENSMOCG00000014104",1146.08251407127,0.286155677235368,0.0437484367122268,2.86382630136334e-12,2.7062143006642e-10,"101987971","Gpr158","protein_coding",101987971,"Gpr158","ENSMUSG00000045967","Gpr158","ortholog_one2one",91.5423,"ENSG00000151025","GPR158","ortholog_one2one",86.8159,NA,NA,NA,NA,NA,NA,"241263",241263,"57512",57512
"118","ENSMOCG00000019489",5124.80978112665,0.259007303448853,0.0392735233436666,3.10043671761194e-12,2.90917033982123e-10,"101999295","Ppp2r2c","protein_coding",101999295,"Ppp2r2c","ENSMUSG00000029120","Ppp2r2c","ortholog_one2one",99.5526,"ENSG00000074211","PPP2R2C","ortholog_one2one",99.5526,NA,NA,NA,NA,NA,NA,"269643",269643,"5522",5522
"119","ENSMOCG00000009885",1187.76735806944,0.257508823371453,0.0390848191983063,3.30215144826575e-12,3.055407353937e-10,"101990061","Strn","protein_coding",101990061,"Strn","ENSMUSG00000024077","Strn","ortholog_one2one",96.7949,"ENSG00000115808","STRN","ortholog_one2one",96.9231,NA,NA,NA,NA,NA,NA,"268980",268980,"6801",6801
"120","ENSMOCG00000016754",312.178865147607,-0.372338798515897,0.0597955724544944,3.92962654487624e-12,3.61092028165041e-10,"101980044","Plxnb3","protein_coding",101980044,"Plxnb3","ENSMUSG00000031385","Plxnb3","ortholog_one2one",91.4916,"ENSG00000198753","PLXNB3","ortholog_one2one",85.084,NA,NA,NA,NA,NA,NA,"140571",140571,"5365",5365
"121","ENSMOCG00000021091",58.7496805845641,-0.827652789693251,0.12754135982392,4.17428134111886e-12,3.80849860257173e-10,"101987165","Lamc2","protein_coding",101987165,"Lamc2","ENSMUSG00000026479","Lamc2","ortholog_one2one",90.2685,"ENSG00000058085","LAMC2","ortholog_one2one",82.4664,NA,NA,NA,NA,NA,NA,"16782",16782,"3918",3918
"122","ENSMOCG00000001939",493.434466993615,-0.570035231393315,0.0914058008471338,4.20181097701924e-12,3.80849860257173e-10,"101987384","Ece2","protein_coding",101987384,"Ece2","ENSMUSG00000022842","Ece2","ortholog_one2one",79.6053,"ENSG00000145194","ECE2","ortholog_one2one",76.2061,NA,NA,NA,NA,NA,NA,"107522",107522,"9718",9718
"123","ENSMOCG00000022678",114.598044396585,-0.58497587261039,0.0933792694732458,4.24358817849591e-12,3.82037627637024e-10,"102001737","Epha10","protein_coding",102001737,"Epha10","ENSMUSG00000028876","Epha10","ortholog_one2one",82.3944,"ENSG00000183317","EPHA10","ortholog_one2one",92.6559,NA,NA,NA,NA,NA,NA,"230735",230735,"284656",284656
"124","ENSMOCG00000006680",602.874785845177,-0.528071673812088,0.086108750096181,4.94044289337459e-12,4.41788329606195e-10,"101978857","Sez6l","protein_coding",101978857,"Sez6l","ENSMUSG00000058153","Sez6l","ortholog_one2one",93.9834,"ENSG00000100095","SEZ6L","ortholog_one2one",85.0622,NA,NA,NA,NA,NA,NA,"56747",56747,"23544",23544
"125","ENSMOCG00000016633",1353.43739857085,0.285553321045341,0.0442621521083608,5.2108721757298e-12,4.59799078605456e-10,"102000265","Osbpl8","protein_coding",102000265,"Osbpl8","ENSMUSG00000020189","Osbpl8","ortholog_one2one",95.4338,"ENSG00000091039","OSBPL8","ortholog_one2one",95.7763,NA,NA,NA,NA,NA,NA,"237542",237542,"114882",114882
"126","ENSMOCG00000006588",265.076318631454,-0.297640461832977,0.0464369742465359,5.44113473004152e-12,4.76958415414955e-10,"106144272","Mrps6","protein_coding",106144272,"Mrps6","ENSMUSG00000039680","Mrps6","ortholog_one2one",93.6,"ENSG00000243927","MRPS6","ortholog_one2one",81.6,NA,NA,NA,NA,NA,NA,"121022",121022,"64968",64968
"127","ENSMOCG00000019723",677.930071980017,0.622892961987079,0.0989371635759958,5.49855177129633e-12,4.78841201312107e-10,NA,"Coch","protein_coding",NA,"Coch","ENSMUSG00000020953","Coch","ortholog_one2one",96.9231,"ENSG00000100473","COCH","ortholog_one2one",95.5769,NA,NA,NA,NA,NA,NA,"12810",12810,"1690",1690
"128","ENSMOCG00000005438",2422.55669572165,0.273451567515671,0.0422774689704762,5.76271291727934e-12,4.98586927985909e-10,"102002034","Epha4","protein_coding",102002034,"Epha4","ENSMUSG00000026235","Epha4","ortholog_one2one",99.2901,"ENSG00000116106","EPHA4","ortholog_one2one",98.4787,NA,NA,NA,NA,NA,NA,"13838",13838,"2043",2043
"129","ENSMOCG00000006938",427.374324743246,0.359422676283354,0.0584077938572934,7.93521511848625e-12,6.73431886870770e-10,"101980108","Zfp385b","protein_coding",101980108,"Zfp385b","ENSMUSG00000027016","Zfp385b","ortholog_one2one",95.1087,"ENSG00000144331","ZNF385B","ortholog_one2one",93.4783,NA,NA,NA,NA,NA,NA,"241494",241494,"151126",151126
"130","ENSMOCG00000005835",1831.0026469552,0.292609976482088,0.0460216550383874,8.3604678173247e-12,7.0059668678009e-10,"101983212","Rarb","protein_coding",101983212,"Rarb","ENSMUSG00000017491","Rarb","ortholog_one2one",99.3304,"ENSG00000077092","RARB","ortholog_one2one",98.2143,NA,NA,NA,NA,NA,NA,"218772",218772,"5915",5915
"131","ENSMOCG00000009188",69.4051965641466,-0.621303367713486,0.0999430248914696,8.77158833601326e-12,7.30454018681504e-10,"101993721","Dock5","protein_coding",101993721,"Dock5","ENSMUSG00000044447","Dock5","ortholog_one2one",97.1092,"ENSG00000147459","DOCK5","ortholog_one2one",94.4861,NA,NA,NA,NA,NA,NA,"68813",68813,"80005",80005
"132","ENSMOCG00000018761",105.888966213284,-0.454444781607803,0.0762792964690941,9.89432043234447e-12,8.08784818653729e-10,"101985227","Pdlim4","protein_coding",101985227,"Pdlim4","ENSMUSG00000020388","Pdlim4","ortholog_one2one",95.1515,"ENSG00000131435","PDLIM4","ortholog_one2one",89.3939,NA,NA,NA,NA,NA,NA,"30794",30794,"8572",8572
"133","ENSMOCG00000009245",155.699813412316,-0.693869469273606,0.110137881687041,1.021227544569e-11,8.29685109990079e-10,NA,"Obscn","protein_coding",NA,"Obscn","ENSMUSG00000061462","Obscn","ortholog_one2one",82.6959,"ENSG00000154358","OBSCN","ortholog_one2one",71.0121,NA,NA,NA,NA,NA,NA,"380698",380698,"84033",84033
"134","ENSMOCG00000004120",1776.03391813612,0.260221227500489,0.0407092049789075,1.14782006790026e-11,9.2129846895802e-10,"101998432","Gabra4","protein_coding",101998432,"Gabra4","ENSMUSG00000029211","Gabra4","ortholog_one2one",95.4628,"ENSG00000109158","GABRA4","ortholog_one2one",89.6552,NA,NA,NA,NA,NA,NA,"14397",14397,"2557",2557
"135","ENSMOCG00000008629",68.8398559047866,-0.607431806195179,0.0988205632904298,1.1430903109988e-11,9.2129846895802e-10,"101981613","Tmem88b","protein_coding",101981613,"Tmem88b","ENSMUSG00000073680","Tmem88b","ortholog_one2one",79.3296,"ENSG00000205116","TMEM88B","ortholog_one2one",65.9218,NA,NA,NA,NA,NA,NA,"320587",320587,"643965",643965
"136","ENSMOCG00000011248",891.379522699222,-0.262402916887894,0.0411292304613851,1.20488117425311e-11,9.61307590763381e-10,"101995166","Rabggtb","protein_coding",101995166,"Rabggtb","ENSMUSG00000038975","Rabggtb","ortholog_one2one",98.4663,"ENSG00000137955","RABGGTB","ortholog_one2one",97.2393,NA,NA,NA,NA,NA,NA,"19352",19352,"5876",5876
